LMG35	WINRATE	NMATCHES	event	PWINRATE	WML20	FOUNDED	HWINRATE	HHWINRATE	ID	WINRATE6	DEATH_AVG	DEATH_L25	KILL_AVG	TOP500B	LMG35V2	LMAVGV2	COUNTERS3	WINRATE3	WMG35	WMAVG	DPC	HHHWR_SUM	HHHWR_AVG
-0.0485	-11	-161	win	41	-0.0042	-5133600	-15	-7	3568429861	-21	1	-6	-3	3	-5	-82	0.1155	-16	7	78	-240	-22	-11.0
0.0485	11	161	lose	59	0.0042	5133600	15	7	3568429861	21	-1	6	3	-3	5	82	-0.1155	16	-7	-78	240	22	11.0
0.2276	-1	4	win	25	0.0464	-7392153	10	11	3568503306	-1	-3	12	-2	1	22	73	0.0107	-3	2	25	0	21	10.5
-0.2276	1	-4	lose	75	-0.0464	7392153	-10	-11	3568503306	1	3	-12	2	-1	-22	-73	-0.0107	3	-2	-25	0	-21	-10.5
-0.0511	-11	-161	win	43	-0.0044	-5133600	-19	-17	3568535037	-20	1	-6	-3	3	-5	-81	-0.086	-14	7	77	-240	-36	-18.0
0.0511	11	161	lose	57	0.0044	5133600	19	17	3568535037	20	-1	6	3	-3	5	81	0.086	14	-7	-77	240	36	18.0
0.2092	1	4	win	40	0.0448	-7392153	1	-11	3568608861	1	-3	13	-2	1	20	86	0.3257	-1	3	22	0	-10	-5.0
-0.2092	-1	-4	lose	60	-0.0448	7392153	-1	11	3568608861	-1	3	-13	2	-1	-20	-86	-0.3257	1	-3	-22	0	10	5.0
0.0549	-3	-90	win	48	0.0084	54370872	-5	4	3568669034	-12	1	-8	-1	-1	5	61	-0.1578	-13	4	114	-240	-1	-0.5
-0.0549	3	90	lose	52	-0.0084	-54370872	5	-4	3568669034	12	-1	8	1	1	-5	-61	0.1578	13	-4	-114	240	1	0.5
0.0524	-3	-90	win	49	0.0082	54370872	-9	-8	3568795427	-11	1	-7	-1	-1	5	62	-0.3335	-12	5	114	-240	-17	-8.5
-0.0524	3	90	lose	51	-0.0082	-54370872	9	8	3568795427	11	-1	7	1	1	-5	-62	0.3335	12	-5	-114	240	17	8.5
0.1024	9	73	win	60	0.0126	59504472	-4	0	3568956712	7	0	-2	2	-4	10	139	0.018	0	-2	39	0	-4	-2.0
-0.1024	-9	-73	lose	40	-0.0126	-59504472	4	0	3568956712	-7	0	2	-2	4	-10	-139	-0.018	0	2	-39	0	4	2.0
-0.2972	-14	-33	win	50	-0.2222	29178844	16	11	3569053035	-9	-1	6	-3	-3	-30	-213	-0.3651	-5	14	257	0	27	13.5
0.2972	14	33	lose	50	0.2222	-29178844	-16	-11	3569053035	9	1	-6	3	3	30	213	0.3651	5	-14	-257	0	-27	-13.5
-0.1065	-9	-73	win	38	-0.0124	-59504472	-1	-17	3569112659	-8	0	2	-2	4	-11	-142	0.6051	-2	2	-37	0	-18	-9.0
0.1065	9	73	lose	62	0.0124	59504472	1	17	3569112659	8	0	-2	2	-4	11	142	-0.6051	2	-2	37	0	18	9.0
-0.1019	-8	-73	win	41	-0.0126	-59504472	2	-14	3569242485	-7	0	2	-2	4	-10	-140	-0.2695	0	2	-38	0	-12	-6.0
0.1019	8	73	lose	59	0.0126	59504472	-2	14	3569242485	7	0	-2	2	-4	10	140	0.2695	0	-2	38	0	12	6.0
-0.0104	11	52	win	85	-0.0192	105993428	1	22	3569316774	2	-2	4	2	-6	-1	119	0.0601	1	3	-9	0	23	11.5
0.0104	-11	-52	lose	15	0.0192	-105993428	-1	-22	3569316774	-2	2	-4	-2	6	1	-119	-0.0601	-1	-3	9	0	-23	-11.5
-0.0129	11	52	win	86	-0.0193	105993428	7	15	3569464279	3	-2	4	2	-6	-1	113	0.3742	3	3	-5	0	22	11.0
0.0129	-11	-52	lose	14	0.0193	-105993428	-7	-15	3569464279	-3	2	-4	-2	6	1	-113	-0.3742	-3	-3	5	0	-22	-11.0
0.1716	18	244	win	75	0.0476	-165367557	16	15	3569562736	19	-5	31	0	-3	18	160	-0.0316	26	-25	-281	0	31	15.5
-0.1716	-18	-244	lose	25	-0.0476	165367557	-16	-15	3569562736	-19	5	-31	0	3	-18	-160	0.0316	-26	25	281	0	-31	-15.5
0.1544	19	244	win	80	0.0473	-165367557	32	18	3569665429	20	-6	31	0	-3	17	135	-0.1388	27	-24	-277	0	50	25.0
-0.1544	-19	-244	lose	20	-0.0473	165367557	-32	-18	3569665429	-20	6	-31	0	3	-17	-135	0.1388	-27	24	277	0	-50	-25.0
0.1667	-11	17	win	50	-0.0564	-23783374	-30	-4	3569799708	-10	2	-6	1	0	17	218	-0.1819	-12	16	328	0	-34	-17.0
-0.1667	11	-17	lose	50	0.0564	23783374	30	4	3569799708	10	-2	6	-1	0	-17	-218	0.1819	12	-16	-328	0	34	17.0
0.0775	13	-79	win	38	0.0214	57595925	22	18	3569876966	7	5	-12	4	3	6	102	0.062	9	26	169	0	40	20.0
-0.0775	-13	79	lose	62	-0.0214	-57595925	-22	-18	3569876966	-7	-5	12	-4	-3	-6	-102	-0.062	-9	-26	-169	0	-40	-20.0
0.0833	14	-79	win	44	0.0185	57595925	32	-2	3569932082	9	4	-11	4	3	7	106	-0.1806	10	24	152	0	30	15.0
-0.0833	-14	79	lose	56	-0.0185	-57595925	-32	2	3569932082	-9	-4	11	-4	-3	-7	-106	0.1806	-10	-24	-152	0	-30	-15.0
0.0042	2	347	win	25	0.0381	-109142624	4	-1	3570053039	3	-4	13	-2	-4	1	-130	-0.2401	5	-20	-242	90	3	1.5
-0.0042	-2	-347	lose	75	-0.0381	109142624	-4	1	3570053039	-3	4	-13	2	4	-1	130	0.2401	-5	20	242	-90	-3	-1.5
0.0459	3	-156	win	43	-0.0068	69315476	0	4	3570059287	8	-3	8	0	-5	4	74	-0.3639	19	0	-2	410	4	2.0
-0.0459	-3	156	lose	57	0.0068	-69315476	0	-4	3570059287	-8	3	-8	0	5	-4	-74	0.3639	-19	0	2	-410	-4	-2.0
-0.0443	-3	156	win	50	0.0069	-69315476	-9	-8	3570130016	-8	3	-8	0	5	-4	-76	0.3768	-19	0	3	-410	-17	-8.5
0.0443	3	-156	lose	50	-0.0069	69315476	9	8	3570130016	8	-3	8	0	-5	4	76	-0.3768	19	0	-3	410	17	8.5
-0.0022	2	347	win	40	0.038	-109142624	15	5	3570136285	3	-4	13	-2	-4	0	-126	-0.0802	6	-19	-242	90	20	10.0
0.0022	-2	-347	lose	60	-0.038	109142624	-15	-5	3570136285	-3	4	-13	2	4	0	126	0.0802	-6	19	242	-90	-20	-10.0
0.0497	3	3	win	50	-0.0382	133456019	3	12	3570234217	3	-2	7	2	-1	5	-26	0.5604	-10	7	117	-30	15	7.5
-0.0497	-3	-3	lose	50	0.0382	-133456019	-3	-12	3570234217	-3	2	-7	-2	1	-5	26	-0.5604	10	-7	-117	30	-15	-7.5
0.2366	-5	-460	win	50	-0.0213	110325362	-3	2	3570219677	0	7	-22	4	-4	21	397	0.4628	5	7	-62	-195	-1	-0.5
-0.2366	5	460	lose	50	0.0213	-110325362	3	-2	3570219677	0	-7	22	-4	4	-21	-397	-0.4628	-5	-7	62	195	1	0.5
0.0385	0	-10	win	50	-0.0556	2088257	-17	13	3570330970	0	-5	24	1	1	3	115	0.3587	0	17	237	0	-4	-2.0
-0.0385	0	10	lose	50	0.0556	-2088257	17	-13	3570330970	0	5	-24	-1	-1	-3	-115	-0.3587	0	-17	-237	0	4	2.0
0.0468	3	3	win	67	-0.0384	133456019	11	16	3570353578	3	-2	7	2	-1	5	-29	0.3029	-9	7	119	-30	27	13.5
-0.0468	-3	-3	lose	33	0.0384	-133456019	-11	-16	3570353578	-3	2	-7	-2	1	-5	29	-0.3029	9	-7	-119	30	-27	-13.5
-0.2345	5	460	win	33	0.0217	-110325362	-3	2	3570352646	-1	-7	23	-5	4	-21	-390	0.1917	-5	-7	29	195	-1	-0.5
0.2345	-5	-460	lose	67	-0.0217	110325362	3	-2	3570352646	1	7	-23	5	-4	21	390	-0.1917	5	7	-29	-195	1	0.5
-0.0121	-3	10	win	33	0.0556	-2088257	16	-8	3570428006	-3	5	-27	-1	-1	0	-112	-0.0407	-3	-19	-229	0	8	4.0
0.0121	3	-10	lose	67	-0.0556	2088257	-16	8	3570428006	3	-5	27	1	1	0	112	0.0407	3	19	229	0	-8	-4.0
0.0015	6	83	win	50	0.0365	-43619726	10	19	3570459988	10	-3	10	-1	4	0	-111	-0.1229	20	-20	-267	90	29	14.5
-0.0015	-6	-83	lose	50	-0.0365	43619726	-10	-19	3570459988	-10	3	-10	1	-4	0	111	0.1229	-20	20	267	-90	-29	-14.5
0.0451	0	-10	win	50	-0.0526	2088257	-26	8	3570551380	0	-4	23	0	1	3	120	0.1032	0	17	214	0	-18	-9.0
-0.0451	0	10	lose	50	0.0526	-2088257	26	-8	3570551380	0	4	-23	0	-1	-3	-120	-0.1032	0	-17	-214	0	18	9.0
-0.1473	-2	94	win	40	0.0032	-42479676	4	3	3570584164	3	3	-4	1	-2	-14	-195	0.1908	-5	-1	-35	-240	7	3.5
0.1473	2	-94	lose	60	-0.0032	42479676	-4	-3	3570584164	-3	-3	4	-1	2	14	195	-0.1908	5	1	35	240	-7	-3.5
0.0045	6	83	win	67	0.0363	-43619726	13	0	3570592363	12	-3	11	0	4	0	-109	0.3937	20	-20	-268	90	13	6.5
-0.0045	-6	-83	lose	33	-0.0363	43619726	-13	0	3570592363	-12	3	-11	0	-4	0	109	-0.3937	-20	20	268	-90	-13	-6.5
0.1413	2	-94	win	50	-0.0031	42479676	3	-11	3570692321	-3	-2	4	-1	2	14	191	-0.1078	4	1	35	240	-8	-4.0
-0.1413	-2	94	lose	50	0.0031	-42479676	-3	11	3570692321	3	2	-4	1	-2	-14	-191	0.1078	-4	-1	-35	-240	8	4.0
-0.0379	5	225	win	50	0.0291	-8912063	18	1	3570704604	10	-4	12	-1	0	-3	-149	0.3856	0	-9	-153	0	19	9.5
0.0379	-5	-225	lose	50	-0.0291	8912063	-18	-1	3570704604	-10	4	-12	1	0	3	149	-0.3856	0	9	153	0	-19	-9.5
0.0132	-1	167	win	44	0.0502	-13149056	16	1	3570683785	-8	6	-24	0	3	2	22	0.1509	-6	-2	5	0	17	8.5
-0.0132	1	-167	lose	56	-0.0502	13149056	-16	-1	3570683785	8	-6	24	0	-3	-2	-22	-0.1509	6	2	-5	0	-17	-8.5
0.1443	-2	-418	win	50	-0.008	164251779	-1	-12	3570818280	1	5	-16	4	-5	12	215	0.1628	5	7	3	-70	-13	-6.5
-0.1443	2	418	lose	50	0.008	-164251779	1	12	3570818280	-1	-5	16	-4	5	-12	-215	-0.1628	-5	-7	-3	70	13	6.5
0.0288	-5	-225	win	33	-0.0289	8912063	-9	-16	3570802617	-10	4	-13	1	0	2	139	0.2603	-1	9	155	0	-25	-12.5
-0.0288	5	225	lose	67	0.0289	-8912063	9	16	3570802617	10	-4	13	-1	0	-2	-139	-0.2603	1	-9	-155	0	25	12.5
0.0065	-1	167	win	50	0.0497	-13149056	-16	8	3570843978	-6	6	-23	0	3	1	2	0.1724	-4	-2	15	0	-8	-4.0
-0.0065	1	-167	lose	50	-0.0497	13149056	16	-8	3570843978	6	-6	23	0	-3	-1	-2	-0.1724	4	2	-15	0	8	4.0
-0.1479	2	418	win	33	0.0084	-164251779	-23	11	3570955781	-1	-5	15	-4	5	-13	-218	-0.2534	-5	-6	4	70	-12	-6.0
0.1479	-2	-418	lose	67	-0.0084	164251779	23	-11	3570955781	1	5	-15	4	-5	13	218	0.2534	5	6	-4	-70	12	6.0
-0.072	5	-44	win	50	0.0664	-76845184	14	6	3570981816	13	-1	1	-2	9	-7	-108	0.2777	21	-17	-294	30	20	10.0
0.072	-5	44	lose	50	-0.0664	76845184	-14	-6	3570981816	-13	1	-1	2	-9	7	108	-0.2777	-21	17	294	-30	-20	-10.0
-0.0691	5	-44	win	67	0.066	-76845184	9	-3	3571097519	13	-1	1	-2	9	-7	-106	0.1641	21	-17	-295	30	6	3.0
0.0691	-5	44	lose	33	-0.066	76845184	-9	3	3571097519	-13	1	-1	2	-9	7	106	-0.1641	-21	17	295	-30	-6	-3.0
0.0173	2	102	win	50	0.0173	27090617	-7	9	3571101436	-8	-1	2	-1	6	2	-43	0.2967	-12	1	70	-45	2	1.0
-0.0173	-2	-102	lose	50	-0.0173	-27090617	7	-9	3571101436	8	1	-2	1	-6	-2	43	-0.2967	12	-1	-70	45	-2	-1.0
0.0149	2	102	win	67	0.0172	27090617	2	6	3571242499	-7	-1	2	-1	6	2	-44	-0.4838	-11	1	71	-45	8	4.0
-0.0149	-2	-102	lose	33	-0.0172	-27090617	-2	-6	3571242499	7	1	-2	1	-6	-2	44	0.4838	11	-1	-71	45	-8	-4.0
-0.0892	-3	-31	win	20	0.023	1298463	12	10	3571538864	-3	4	-16	5	-5	-9	-3	0.2697	-3	17	304	0	22	11.0
0.0892	3	31	lose	80	-0.023	-1298463	-12	-10	3571538864	3	-4	16	-5	5	9	3	-0.2697	3	-17	-304	0	-22	-11.0
-0.089	-7	71	win	30	-0.0159	-33227513	2	2	3571598762	-4	0	-1	0	-3	-8	-95	-0.1023	-4	2	-15	0	4	2.0
0.089	7	-71	lose	70	0.0159	33227513	-2	-2	3571598762	4	0	1	0	3	8	95	0.1023	4	-2	15	0	-4	-2.0
0.0943	2	31	win	73	-0.0224	-1298463	4	2	3571652130	2	-4	16	-5	5	9	7	0.1358	2	-18	-306	0	6	3.0
-0.0943	-2	-31	lose	27	0.0224	1298463	-4	-2	3571652130	-2	4	-16	5	-5	-9	-7	-0.1358	-2	18	306	0	-6	-3.0
0.0043	0	-213	win	50	-0.0219	163233002	22	13	3571644259	-1	2	-9	0	-2	-1	-177	0.0482	0	18	70	-30	35	17.5
-0.0043	0	213	lose	50	0.0219	-163233002	-22	-13	3571644259	1	-2	9	0	2	1	177	-0.0482	0	-18	-70	30	-35	-17.5
-0.0011	-1	213	win	33	0.0226	-163233002	14	1	3571722694	-1	-2	8	0	2	1	175	-0.1691	-2	-18	-69	30	15	7.5
0.0011	1	-213	lose	67	-0.0226	163233002	-14	-1	3571722694	1	2	-8	0	-2	-1	-175	0.1691	2	18	69	-30	-15	-7.5
-0.1402	-2	-13	win	67	0.0764	1749535	3	2	3571730395	-2	4	-14	4	-6	-14	-88	0.0564	-11	7	-94	0	5	2.5
0.1402	2	13	lose	33	-0.0764	-1749535	-3	-2	3571730395	2	-4	14	-4	6	14	88	-0.0564	11	-7	94	0	-5	-2.5
0.1063	6	-71	win	64	0.0169	33227513	11	-2	3571699888	2	0	0	0	3	9	119	0.3073	1	-3	0	0	9	4.5
-0.1063	-6	71	lose	36	-0.0169	-33227513	-11	2	3571699888	-2	0	0	0	-3	-9	-119	-0.3073	-1	3	0	0	-9	-4.5
-0.0983	-7	71	win	33	-0.0144	-33227513	6	-22	3571799450	-4	0	0	-1	-3	-9	-93	0.1498	-4	0	-64	0	-16	-8.0
0.0983	7	-71	lose	67	0.0144	33227513	-6	22	3571799450	4	0	0	1	3	9	93	-0.1498	4	0	64	0	16	8.0
-0.0179	0	-213	win	50	-0.0223	163233002	4	19	3571784903	-1	2	-8	0	-2	-3	-187	0.1797	0	19	71	-30	23	11.5
0.0179	0	213	lose	50	0.0223	-163233002	-4	-19	3571784903	1	-2	8	0	2	3	187	-0.1797	0	-19	-71	30	-23	-11.5
0.1295	1	13	win	29	-0.0751	-1749535	-10	-2	3571795685	1	-3	14	-4	6	13	82	0.1108	9	-6	96	0	-12	-6.0
-0.1295	-1	-13	lose	71	0.0751	1749535	10	2	3571795685	-1	3	-14	4	-6	-13	-82	-0.1108	-9	6	-96	0	12	6.0
0.1775	9	28	win	46	-0.0289	-1511423	-16	15	3571855975	9	-3	11	-1	-5	17	38	0.1076	9	33	300	-30	-1	-0.5
-0.1775	-9	-28	lose	54	0.0289	1511423	16	-15	3571855975	-9	3	-11	1	5	-17	-38	-0.1076	-9	-33	-300	30	1	0.5
0.1219	2	13	win	38	-0.0752	-1749535	-7	-26	3571859510	2	-3	14	-4	6	12	78	-0.0638	11	-6	100	0	-33	-16.5
-0.1219	-2	-13	lose	62	0.0752	1749535	7	26	3571859510	-2	3	-14	4	-6	-12	-78	0.0638	-11	6	-100	0	33	16.5
0.1923	11	28	win	50	-0.0296	-1511423	19	11	3571899306	11	-3	11	0	-5	19	51	0.0155	11	31	291	-30	30	15.0
-0.1923	-11	-28	lose	50	0.0296	1511423	-19	-11	3571899306	-11	3	-11	0	5	-19	-51	-0.0155	-11	-31	-291	30	-30	-15.0
-0.0811	-15	82	win	50	-0.0179	-57595925	0	-15	3571915429	-10	-4	10	-3	-3	-6	-86	0.25	-11	-22	-133	0	-15	-7.5
0.0811	15	-82	lose	50	0.0179	57595925	0	15	3571915429	10	4	-10	3	3	6	86	-0.25	11	22	133	0	15	7.5
0.0573	13	-82	win	45	0.0188	57595925	4	3	3571955799	8	4	-11	3	3	4	60	0.1379	9	22	140	0	7	3.5
-0.0573	-13	82	lose	55	-0.0188	-57595925	-4	-3	3571955799	-8	-4	11	-3	-3	-4	-60	-0.1379	-9	-22	-140	0	-7	-3.5
-0.0495	-15	82	win	50	-0.0163	-57595925	-12	-1	3571999801	-10	-4	11	-3	-3	-3	-57	-0.2281	-11	-24	-146	0	-13	-6.5
0.0495	15	-82	lose	50	0.0163	57595925	12	1	3571999801	10	4	-11	3	3	3	57	0.2281	11	24	146	0	13	6.5
0.0279	13	-82	win	46	0.0172	57595925	22	-10	3572042406	8	4	-12	3	5	1	46	-0.2658	9	25	147	0	12	6.0
-0.0279	-13	82	lose	54	-0.0172	-57595925	-22	10	3572042406	-8	-4	12	-3	-5	-1	-46	0.2658	-9	-25	-147	0	-12	-6.0
-0.0266	2	-122	win	51	-0.0085	100230561	3	1	3572056357	4	0	-2	1	4	-3	-23	0.0777	-8	10	88	-90	4	2.0
0.0266	-2	122	lose	49	0.0085	-100230561	-3	-1	3572056357	-4	0	2	-1	-4	3	23	-0.0777	8	-10	-88	90	-4	-2.0
0.2324	-2	-358	win	50	-0.0047	137415979	-1	9	3572054448	-7	6	-19	3	2	21	310	0.1735	-6	7	33	-240	8	4.0
-0.2324	2	358	lose	50	0.0047	-137415979	1	-9	3572054448	7	-6	19	-3	-2	-21	-310	-0.1735	6	-7	-33	240	-8	-4.0
0.0335	14	-82	win	50	0.0149	57595925	32	20	3572078932	9	4	-10	3	5	2	57	0.346	10	23	119	0	52	26.0
-0.0335	-14	82	lose	50	-0.0149	-57595925	-32	-20	3572078932	-9	-4	10	-3	-5	-2	-57	-0.346	-10	-23	-119	0	-52	-26.0
-0.2299	2	358	win	33	0.0052	-137415979	8	-5	3572114989	7	-6	19	-3	-2	-21	-306	0.2335	5	-8	-52	240	3	1.5
0.2299	-2	-358	lose	67	-0.0052	137415979	-8	5	3572114989	-7	6	-19	3	2	21	306	-0.2335	-5	8	52	-240	-3	-1.5
-0.0238	2	-122	win	52	-0.0087	100230561	15	5	3572109722	6	0	-2	1	4	-2	-22	0.1049	-7	10	87	-90	20	10.0
0.0238	-2	122	lose	48	0.0087	-100230561	-15	-5	3572109722	-6	0	2	-1	-4	2	22	-0.1049	7	-10	-87	90	-20	-10.0
-0.0787	2	222	win	50	0.0671	-142368082	14	3	3572179567	6	-3	5	-3	1	-7	-113	0.1524	8	-17	-277	30	17	8.5
0.0787	-2	-222	lose	50	-0.0671	142368082	-14	-3	3572179567	-6	3	-5	3	-1	7	113	-0.1524	-8	17	277	-30	-17	-8.5
-0.0917	3	42	win	54	0.0135	53926417	4	2	3572167253	2	-2	6	0	-1	-9	-167	0.0569	1	0	34	125	6	3.0
0.0917	-3	-42	lose	46	-0.0135	-53926417	-4	-2	3572167253	-2	2	-6	0	1	9	167	-0.0569	-1	0	-34	-125	-6	-3.0
0.0933	-3	-42	win	45	-0.0134	-53926417	0	-6	3572228268	-4	2	-6	0	1	9	167	0.218	-2	0	-35	-125	-6	-3.0
-0.0933	3	42	lose	55	0.0134	53926417	0	6	3572228268	4	-2	6	0	-1	-9	-167	-0.218	2	0	35	125	6	3.0
0.0699	-2	-222	win	40	-0.0667	142368082	-5	8	3572227754	-6	3	-5	3	-1	6	102	0.1994	-9	17	280	-30	3	1.5
-0.0699	2	222	lose	60	0.0667	-142368082	5	-8	3572227754	6	-3	5	-3	1	-6	-102	-0.1994	9	-17	-280	30	-3	-1.5
-0.0978	12	-93	win	60	-0.0934	27596015	8	15	3572285320	1	5	-17	4	5	-11	-18	0.2248	3	14	184	0	23	11.5
0.0978	-12	93	lose	40	0.0934	-27596015	-8	-15	3572285320	-1	-5	17	-4	-5	11	18	-0.2248	-3	-14	-184	0	-23	-11.5
0.0624	-6	-260	win	25	-0.002	94936303	-8	-27	3572306807	-7	8	-24	4	0	5	81	0.0768	-13	7	19	-480	-35	-17.5
-0.0624	6	260	lose	75	0.002	-94936303	8	27	3572306807	7	-8	24	-4	0	-5	-81	-0.0768	13	-7	-19	480	35	17.5
-0.0135	8	-39	win	50	0.0273	56610835	14	9	3572319102	18	-3	9	0	8	-1	-125	-0.0365	16	-10	-178	0	23	11.5
0.0135	-8	39	lose	50	-0.0273	-56610835	-14	-9	3572319102	-18	3	-9	0	-8	1	125	0.0365	-16	10	178	0	-23	-11.5
-0.1016	13	-93	win	64	-0.094	27596015	-14	27	3572355258	3	4	-16	4	5	-12	-14	-0.1088	5	15	182	0	13	6.5
0.1016	-13	93	lose	36	0.094	-27596015	14	-27	3572355258	-3	-4	16	-4	-5	12	14	0.1088	-5	-15	-182	0	-13	-6.5
0.0683	-5	-260	win	40	-0.0024	94936303	-8	-2	3572369074	-5	8	-23	4	0	5	86	-0.0589	-11	6	13	-480	-10	-5.0
-0.0683	5	260	lose	60	0.0024	-94936303	8	2	3572369074	5	-8	23	-4	0	-5	-86	0.0589	11	-6	-13	480	10	5.0
0.0107	-8	39	win	33	-0.0271	-56610835	-13	-8	3572385680	-18	3	-9	0	-8	1	123	0.1786	-16	10	179	0	-21	-10.5
-0.0107	8	-39	lose	67	0.0271	56610835	13	8	3572385680	18	-3	9	0	8	-1	-123	-0.1786	16	-10	-179	0	21	10.5
-0.1092	0	-60	win	75	-0.0036	26835800	8	-4	3572448805	8	0	3	1	-7	-11	-122	0.0409	11	-1	-38	170	4	2.0
0.1092	0	60	lose	25	0.0036	-26835800	-8	4	3572448805	-8	0	-3	-1	7	11	122	-0.0409	-11	1	38	-170	-4	-2.0
0.0755	1	125	win	50	-0.0291	33225458	1	-8	3572453085	-2	-2	9	1	-5	8	-2	0.0508	-1	-3	32	60	-7	-3.5
-0.0755	-1	-125	lose	50	0.0291	-33225458	-1	8	3572453085	2	2	-9	-1	5	-8	2	-0.0508	1	3	-32	-60	7	3.5
-0.1659	5	-307	win	29	0.0295	14599290	10	1	3572469436	13	-1	8	3	4	-18	-358	-0.2032	9	-2	-95	0	11	5.5
0.1659	-5	307	lose	71	-0.0295	-14599290	-10	-1	3572469436	-13	1	-8	-3	-4	18	358	0.2032	-9	2	95	0	-11	-5.5
0.0726	1	125	win	67	-0.0293	33225458	1	-6	3572527922	-1	-2	9	1	-5	7	-3	-0.2166	-1	-3	33	60	-5	-2.5
-0.0726	-1	-125	lose	33	0.0293	-33225458	-1	6	3572527922	1	2	-9	-1	5	-7	3	0.2166	1	3	-33	-60	5	2.5
-0.1056	0	-60	win	80	-0.0037	26835800	3	-9	3572510732	9	0	4	1	-7	-11	-118	0.1967	12	-1	-39	170	-6	-3.0
0.1056	0	60	lose	20	0.0037	-26835800	-3	9	3572510732	-9	0	-4	-1	7	11	118	-0.1967	-12	1	39	-170	6	3.0
-0.1681	5	-307	win	38	0.0285	14599290	4	3	3572543581	14	-1	8	3	4	-18	-357	0.0459	12	-1	-92	0	7	3.5
0.1681	-5	307	lose	62	-0.0285	-14599290	-4	-3	3572543581	-14	1	-8	-3	-4	18	357	-0.0459	-12	1	92	0	-7	-3.5
-0.0307	-22	200	win	50	0.0037	-25996875	-42	-30	3572521102	-43	5	-15	-5	0	3	141	-0.154	-36	21	292	0	-72	-36.0
0.0307	22	-200	lose	50	-0.0037	25996875	42	30	3572521102	43	-5	15	5	0	-3	-141	0.154	36	-21	-292	0	72	36.0
0.0	5	132	win	57	-0.0204	-40397608	15	25	3572545840	22	-11	42	1	0	2	101	0.1562	21	1	-35	0	40	20.0
0.0	-5	-132	lose	43	0.0204	40397608	-15	-25	3572545840	-22	11	-42	-1	0	-2	-101	-0.1562	-21	-1	35	0	-40	-20.0
0.0238	7	132	win	62	-0.0207	-40397608	16	25	3572602087	23	-11	43	2	0	4	129	0.3263	22	1	-41	0	41	20.5
-0.0238	-7	-132	lose	38	0.0207	40397608	-16	-25	3572602087	-23	11	-43	-2	0	-4	-129	-0.3263	-22	-1	41	0	-41	-20.5
0.1138	0	-198	win	41	-0.0201	15389059	-9	2	3572608314	4	-1	2	0	-4	11	228	-0.0163	14	0	-37	285	-7	-3.5
-0.1138	0	198	lose	59	0.0201	-15389059	9	-2	3572608314	-4	1	-2	0	4	-11	-228	0.0163	-14	0	37	-285	7	3.5
-0.0065	-3	266	win	50	0.0015	-65522898	-6	-13	3572625996	-8	-1	3	-1	-8	0	0	-0.3124	-15	0	6	0	-19	-9.5
0.0065	3	-266	lose	50	-0.0015	65522898	6	13	3572625996	8	1	-3	1	8	0	0	0.3124	15	0	-6	0	19	9.5
0.1634	8	-270	win	65	0.0782	33285828	6	36	3572696859	22	-4	12	2	8	16	157	0.2634	26	-22	-275	0	42	21.0
-0.1634	-8	270	lose	35	-0.0782	-33285828	-6	-36	3572696859	-22	4	-12	-2	-8	-16	-157	-0.2634	-26	22	275	0	-42	-21.0
0.0021	-3	266	win	67	0.0015	-65522898	8	5	3572702903	-7	-1	4	-1	-8	1	8	0.0868	-13	-1	3	0	13	6.5
-0.0021	3	-266	lose	33	-0.0015	65522898	-8	-5	3572702903	7	1	-4	1	8	-1	-8	-0.0868	13	1	-3	0	-13	-6.5
0.1169	0	-198	win	44	-0.0203	15389059	2	-1	3572696340	5	-1	2	0	-4	11	230	-0.063	15	-1	-38	285	1	0.5
-0.1169	0	198	lose	56	0.0203	-15389059	-2	1	3572696340	-5	1	-2	0	4	-11	-230	0.063	-15	1	38	-285	-1	-0.5
-0.1659	-8	270	win	33	-0.0774	-33285828	-10	-10	3572796834	-22	4	-12	-2	-8	-16	-157	0.1629	-28	22	274	0	-20	-10.0
0.1659	8	-270	lose	67	0.0774	33285828	10	10	3572796834	22	-4	12	2	8	16	157	-0.1629	28	-22	-274	0	20	10.0
0.1695	8	-270	win	64	0.0775	33285828	4	9	3572902758	20	-4	11	2	8	16	155	-0.0885	24	-23	-274	0	13	6.5
-0.1695	-8	270	lose	36	-0.0775	-33285828	-4	-9	3572902758	-20	4	-11	-2	-8	-16	-155	0.0885	-24	23	274	0	-13	-6.5
-0.1745	-10	129	win	50	-0.0301	-43487860	-5	-24	3573021978	-10	-2	5	-3	-3	-15	-41	0.0417	-14	-3	82	0	-29	-14.5
0.1745	10	-129	lose	50	0.0301	43487860	5	24	3573021978	10	2	-5	3	3	15	41	-0.0417	14	3	-82	0	29	14.5
0.0145	2	-13	win	33	0.0466	1475807	-15	7	3573027221	2	1	-9	1	-6	1	-7	-0.2257	-5	-4	-236	0	-8	-4.0
-0.0145	-2	13	lose	67	-0.0466	-1475807	15	-7	3573027221	-2	-1	9	-1	6	-1	7	0.2257	5	4	236	0	8	4.0
0.07	14	57	win	81	-0.0073	10384510	12	16	3573046030	19	-2	6	1	-5	7	225	-0.0888	14	-9	-170	450	28	14.0
-0.07	-14	-57	lose	19	0.0073	-10384510	-12	-16	3573046030	-19	2	-6	-1	5	-7	-225	0.0888	-14	9	170	-450	-28	-14.0
