WINRATE	NMATCHES	event	PWINRATE	WM_L20	FOUNDED	HWINRATE	HHWINRATE	ID	WINRATE6	DEATH_AVG	DEATH_L25	KILL_AVG	TOP500	LM_G35	LM_AVG	COUNTERS	WINRATE3	WM_G35	WM_AVG	DPC	HWR_AVG
-1	-281	lose	38	7	78392795	1	-13	3471523465	-5	2	-7	3	4	5	4	-0.0103	-1	-15	-168	0	-6.0
1	246	win	54	4	-30911815	-10	2	3471543900	-3	-2	5	-2	-6	-15	-367	-0.0943	-18	-20	-276	0	-4.0
-1	-246	lose	46	-4	30911815	10	-2	3471543900	3	2	-5	2	6	15	367	0.0943	18	20	276	0	4.0
-6	363	win	50	1	-161237410	0	-16	3471559315	-4	-7	21	-8	4	-17	-221	0.3505	-9	3	-167	0	-8.0
6	-363	lose	50	-1	161237410	0	16	3471559315	4	7	-21	8	-4	17	221	-0.3505	9	-3	167	0	8.0
11	-253	win	47	-4	163797467	1	24	3471574466	10	-1	6	2	-11	4	-47	0.3561	-1	15	184	0	12.5
-11	253	lose	53	4	-163797467	-1	-24	3471574466	-10	1	-6	-2	11	-4	47	-0.3561	1	-15	-184	0	-12.5
-2	-246	win	43	-4	30911815	5	-10	3471584178	2	2	-6	2	6	13	352	0.2081	17	21	276	0	-2.5
2	246	lose	57	4	-30911815	-5	10	3471584178	-2	-2	6	-2	-6	-13	-352	-0.2081	-17	-21	-276	0	2.5
1	246	win	53	4	-30911815	-3	1	3471632811	-4	-2	5	-2	-6	-13	-348	0.3222	-18	-21	-284	0	-1.0
-1	-246	lose	47	-4	30911815	3	-1	3471632811	4	2	-5	2	6	13	348	-0.3222	18	21	284	0	1.0
12	-253	win	50	-4	163797467	15	10	3471636826	11	-1	5	2	-11	4	-56	0.2117	2	16	215	0	12.5
-12	253	lose	50	4	-163797467	-15	-10	3471636826	-11	1	-5	-2	11	-4	56	-0.2117	-2	-16	-215	0	-12.5
-36	-327	win	50	-6	64882971	-31	-20	3471686011	-28	10	-35	-4	-4	-66	-476	0.3607	-27	-45	-80	0	-25.5
36	327	lose	50	6	-64882971	31	20	3471686011	28	-10	35	4	4	66	476	-0.3607	27	45	80	0	25.5
-8	-53	win	38	-2	21516758	16	-15	3471751487	-8	1	-3	-1	-5	-10	-247	0.4221	-12	2	7	0	0.5
8	53	lose	62	2	-21516758	-16	15	3471751487	8	-1	3	1	5	10	247	-0.4221	12	-2	-7	0	-0.5
21	327	win	33	6	-64882971	6	13	3471749926	13	-9	43	-3	4	66	480	-0.1757	11	-5	-326	0	9.5
-21	-327	lose	67	-6	64882971	-6	-13	3471749926	-13	9	-43	3	-4	-66	-480	0.1757	-11	5	326	0	-9.5
-3	389	win	50	6	-131142388	8	-15	3471812559	-6	-4	13	0	-2	7	-296	0.5085	-10	-25	-300	0	-3.5
3	-389	lose	50	-6	131142388	-8	15	3471812559	6	4	-13	0	2	-7	296	-0.5085	10	25	300	0	3.5
2	-42	win	46	-1	-109414113	7	18	3471807552	28	-1	4	1	0	5	50	-0.4642	15	1	-52	0	12.5
-2	42	lose	54	1	109414113	-7	-18	3471807552	-28	1	-4	-1	0	-5	-50	0.4642	-15	-1	52	0	-12.5
-7	-27	win	43	3	33107515	0	-4	3471900308	-5	0	3	0	-3	-3	-124	0.0061	-2	-21	-223	0	-2.0
7	27	lose	57	-3	-33107515	0	4	3471900308	5	0	-3	0	3	3	124	-0.0061	2	21	223	0	2.0
-7	-381	win	67	-4	163842157	6	-24	3471959453	-20	2	-29	7	2	21	460	0.3318	-5	10	500	0	-9.0
7	381	lose	33	4	-163842157	-6	24	3471959453	20	-2	29	-7	-2	-21	-460	-0.3318	5	-10	-500	0	9.0
-7	-27	win	44	3	33107515	-1	-10	3471974628	-3	0	3	0	-3	-3	-124	-0.1929	2	-21	-222	0	-5.5
7	27	lose	56	-3	-33107515	1	10	3471974628	3	0	-3	0	3	3	124	0.1929	-2	21	222	0	5.5
-3	92	win	48	2	-100230561	6	-2	3472068517	-6	0	4	-1	-4	-3	-45	0.0767	-15	-12	-124	0	2.0
3	-92	lose	52	-2	100230561	-6	2	3472068517	6	0	-4	1	4	3	45	-0.0767	15	12	124	0	-2.0
8	67	win	64	1	59504472	-2	10	3472072272	9	-1	0	2	-1	12	180	-0.0564	8	-1	44	0	4.0
-8	-67	lose	36	-1	-59504472	2	-10	3472072272	-9	1	0	-2	1	-12	-180	0.0564	-8	1	-44	0	-4.0
-3	92	win	50	2	-100230561	0	1	3472138355	-5	0	5	-1	-4	-2	-43	0.0474	-13	-13	-124	0	0.5
3	-92	lose	50	-2	100230561	0	-1	3472138355	5	0	-5	1	4	2	43	-0.0474	13	13	124	0	-0.5
9	67	win	67	1	59504472	12	16	3472157023	10	-1	1	2	-1	11	179	-0.0845	9	-1	45	0	14.0
-9	-67	lose	33	-1	-59504472	-12	-16	3472157023	-10	1	-1	-2	1	-11	-179	0.0845	-9	1	-45	0	-14.0
4	-110	win	38	2	-17769696	-6	16	3472169632	4	-3	13	1	5	-27	-410	0.0297	-19	-2	-139	0	5.0
-4	110	lose	62	-2	17769696	6	-16	3472169632	-4	3	-13	-1	-5	27	410	-0.0297	19	2	139	0	-5.0
5	146	win	60	-1	-113662778	18	19	3472215037	8	-3	10	1	-2	0	-8	0.5467	45	-2	-59	0	18.5
-5	-146	lose	40	1	113662778	-18	-19	3472215037	-8	3	-10	-1	2	0	8	-0.5467	-45	2	59	0	-18.5
-5	110	win	56	-2	17769696	-3	5	3472262580	-5	4	-14	-1	-5	27	414	-0.1464	16	1	127	0	1.0
5	-110	lose	44	2	-17769696	3	-5	3472262580	5	-4	14	1	5	-27	-414	0.1464	-16	-1	-127	0	-1.0
0	-4	win	52	0	-192959	0	-7	3472284959	-3	-1	4	-1	2	-9	-168	0.2074	-14	9	78	0	-3.5
0	4	lose	48	0	192959	0	7	3472284959	3	1	-4	1	-2	9	168	-0.2074	14	-9	-78	0	3.5
5	146	win	62	-1	-113662778	26	11	3472307708	9	-3	10	1	-2	0	-8	0.5335	46	-2	-58	0	18.5
-5	-146	lose	38	1	113662778	-26	-11	3472307708	-9	3	-10	-1	2	0	8	-0.5335	-46	2	58	0	-18.5
-4	110	win	60	-2	17769696	-6	4	3472367559	-4	3	-14	-1	-5	25	389	0.2516	18	2	132	0	-1.0
4	-110	lose	40	2	-17769696	6	-4	3472367559	4	-3	14	1	5	-25	-389	-0.2516	-18	-2	-132	0	1.0
0	4	win	47	0	192959	1	-1	3472379810	3	1	-5	1	-2	10	168	-0.2462	12	-9	-79	0	0.0
0	-4	lose	53	0	-192959	-1	1	3472379810	-3	-1	5	-1	2	-10	-168	0.2462	-12	9	79	0	0.0
-13	-150	win	62	-3	-88550670	-2	-7	3472413448	-10	2	-3	-2	-6	-13	-145	0.064	-9	11	164	0	-4.5
13	150	lose	38	3	88550670	2	7	3472413448	10	-2	3	2	6	13	145	-0.064	9	-11	-164	0	4.5
-3	208	win	41	-1	-34589322	6	6	3472423583	-3	0	2	-1	-2	-5	-139	0.0548	16	2	7	0	6.0
3	-208	lose	59	1	34589322	-6	-6	3472423583	3	0	-2	1	2	5	139	-0.0548	-16	-2	-7	0	-6.0
0	-4	win	51	0	-192959	0	0	3472514615	-3	-1	5	-1	2	-9	-163	0.1883	-14	9	75	0	0.0
0	4	lose	49	0	192959	0	0	3472514615	3	1	-5	1	-2	9	163	-0.1883	14	-9	-75	0	0.0
3	167	win	47	-1	10455933	5	2	3472637793	4	0	1	-3	-1	-10	-232	0.2413	26	-7	-142	0	3.5
-3	-167	lose	53	1	-10455933	-5	-2	3472637793	-4	0	-1	3	1	10	232	-0.2413	-26	7	142	0	-3.5
-3	-68	win	50	1	54370872	-10	-3	3472632243	-8	1	-6	-1	-1	6	87	0.3034	-34	5	108	0	-6.5
3	68	lose	50	-1	-54370872	10	3	3472632243	8	-1	6	1	1	-6	-87	-0.3034	34	-5	-108	0	6.5
-2	208	win	44	-1	-34589322	-10	-1	3472552527	-1	0	2	-1	-2	-5	-144	-0.0252	18	2	9	0	-5.5
2	-208	lose	56	1	34589322	10	1	3472552527	1	0	-2	1	2	5	144	0.0252	-18	-2	-9	0	5.5
5	-137	win	33	5	156287309	-4	-1	3472646500	2	1	-5	3	-2	-18	-191	0.2175	-15	-14	-448	0	-2.5
-5	137	lose	67	-5	-156287309	4	1	3472646500	-2	-1	5	-3	2	18	191	-0.2175	15	14	448	0	2.5
-4	-124	win	41	1	133145117	-2	-15	3472707591	0	-1	3	0	3	-11	-253	0.1024	1	1	-23	0	-8.5
4	124	lose	59	-1	-133145117	2	15	3472707591	0	1	-3	0	-3	11	253	-0.1024	-1	-1	23	0	8.5
8	334	win	60	4	-153203028	6	10	3472706952	10	0	1	3	-4	5	200	0.5267	1	14	299	0	8.0
-8	-334	lose	40	-4	153203028	-6	-10	3472706952	-10	0	-1	-3	4	-5	-200	-0.5267	-1	-14	-299	0	-8.0
-4	-167	win	50	1	-10455933	-9	-12	3472750892	-6	0	-1	3	1	9	224	0.0977	-28	7	144	0	-10.5
4	167	lose	50	-1	10455933	9	12	3472750892	6	0	1	-3	-1	-9	-224	-0.0977	28	-7	-144	0	10.5
-4	-198	win	65	0	-84207056	4	3	3472770372	-6	-1	2	-2	0	-1	30	-0.2249	-14	3	-6	0	3.5
4	198	lose	35	0	84207056	-4	-3	3472770372	6	1	-2	2	0	1	-30	0.2249	14	-3	6	0	-3.5
-12	-24	win	50	7	-11025045	-4	-9	3472771078	-12	-4	9	-7	10	-5	-150	0.1411	-12	9	-255	0	-6.5
12	24	lose	50	-7	11025045	4	9	3472771078	12	4	-9	7	-10	5	150	-0.1411	12	-9	255	0	6.5
-6	137	win	50	-5	-156287309	-2	-22	3472779756	-2	0	5	-3	2	18	192	0.4235	13	13	439	0	-12.0
6	-137	lose	50	5	156287309	2	22	3472779756	2	0	-5	3	-2	-18	-192	-0.4235	-13	-13	-439	0	12.0
4	124	win	57	-1	-133145117	-1	10	3472845799	-1	1	-4	0	-3	11	253	-0.1002	-3	-1	22	0	4.5
-4	-124	lose	43	1	133145117	1	-10	3472845799	1	-1	4	0	3	-11	-253	0.1002	3	1	-22	0	-4.5
8	334	win	64	4	-153203028	18	14	3472846414	10	0	2	3	-4	4	193	-0.2063	2	15	300	0	16.0
-8	-334	lose	36	-4	153203028	-18	-14	3472846414	-10	0	-2	-3	4	-4	-193	0.2063	-2	-15	-300	0	-16.0
3	167	win	47	-1	10455933	15	-10	3472852123	4	0	1	-3	-1	-10	-229	-0.2733	23	-6	-137	0	2.5
-3	-167	lose	53	1	-10455933	-15	10	3472852123	-4	0	-1	3	1	10	229	0.2733	-23	6	137	0	-2.5
-5	137	win	60	-5	-156287309	22	-2	3472896926	-2	-1	6	-3	2	19	193	0.341	14	12	436	0	10.0
5	-137	lose	40	5	156287309	-22	2	3472896926	2	1	-6	3	-2	-19	-193	-0.341	-14	-12	-436	0	-10.0
10	24	win	33	-6	11025045	24	8	3472887559	10	4	-11	6	-10	6	129	0.187	10	-11	256	0	16.0
-10	-24	lose	67	6	-11025045	-24	-8	3472887559	-10	-4	11	-6	10	-6	-129	-0.187	-10	11	-256	0	-16.0
1	-1	win	50	-8	-6030939	0	-12	3472892926	1	8	-26	7	0	35	331	-0.0046	-1	-14	-247	0	-6.0
-1	1	lose	50	8	6030939	0	12	3472892926	-1	-8	26	-7	0	-35	-331	0.0046	1	14	247	0	6.0
-3	-198	win	67	0	-84207056	-2	-9	3472885808	-5	-1	3	-2	0	-1	31	-0.1828	-12	2	-8	0	-5.5
3	198	lose	33	0	84207056	2	9	3472885808	5	1	-3	2	0	1	-31	0.1828	12	-2	8	0	5.5
12	361	win	50	3	-68204013	23	-9	3472980899	14	-3	13	-1	0	8	82	0.2666	10	-5	-65	0	7.0
-12	-361	lose	50	-3	68204013	-23	9	3472980899	-14	3	-13	1	0	-8	-82	-0.2666	-10	5	65	0	-7.0
-12	-24	win	50	6	-11025045	-17	-18	3473003954	-12	-4	10	-6	10	-5	-139	-0.3076	-12	10	-253	0	-17.5
12	24	lose	50	-6	11025045	17	18	3473003954	12	4	-10	6	-10	5	139	0.3076	12	-10	253	0	17.5
12	302	win	50	3	-59374129	18	20	3473009682	3	-2	57	0	-8	60	319	0.1874	5	59	254	0	19.0
-12	-302	lose	50	-3	59374129	-18	-20	3473009682	-3	2	-57	0	8	-60	-319	-0.1874	-5	-59	-254	0	-19.0
-3	246	win	86	-9	-79868602	-8	7	3473042500	2	-2	12	-2	-1	18	307	0.547	-8	16	415	0	-0.5
3	-246	lose	14	9	79868602	8	-7	3473042500	-2	2	-12	2	1	-18	-307	-0.547	8	-16	-415	0	0.5
8	273	win	60	5	-36022590	20	15	3473042926	5	1	-3	3	-1	-7	3	0.405	19	-2	46	0	17.5
-8	-273	lose	40	-5	36022590	-20	-15	3473042926	-5	-1	3	-3	1	7	-3	-0.405	-19	2	-46	0	-17.5
13	361	win	67	3	-68204013	13	-7	3473123570	16	-3	13	-1	0	7	73	-0.0501	11	-5	-64	0	3.0
-13	-361	lose	33	-3	68204013	-13	7	3473123570	-16	3	-13	1	0	-7	-73	0.0501	-11	5	64	0	-3.0
29	302	win	67	3	-59374129	25	12	3473125895	21	-1	7	4	-8	10	88	0.1144	23	59	256	0	18.5
-29	-302	lose	33	-3	59374129	-25	-12	3473125895	-21	1	-7	-4	8	-10	-88	-0.1144	-23	-59	-256	0	-18.5
18	-5	win	50	-1	5518179	12	-9	3473060925	18	-9	20	1	3	8	109	0.1439	20	-16	-22	0	1.5
-18	5	lose	50	1	-5518179	-12	9	3473060925	-18	9	-20	-1	-3	-8	-109	-0.1439	-20	16	22	0	-1.5
-8	-273	win	33	-5	36022590	-17	-16	3473165103	-5	-1	2	-3	1	8	0	0.3937	-20	2	-47	0	-16.5
8	273	lose	67	5	-36022590	17	16	3473165103	5	1	-2	3	-1	-8	0	-0.3937	20	-2	47	0	16.5
-2	-43	win	43	2	69636846	14	4	3473250985	-2	-1	7	0	7	-13	-73	0.2058	-2	1	-19	0	9.0
2	43	lose	57	-2	-69636846	-14	-4	3473250985	2	1	-7	0	-7	13	73	-0.2058	2	-1	19	0	-9.0
21	-5	win	67	-1	5518179	17	39	3473252689	21	-9	19	2	3	6	-64	0.6404	23	-12	161	0	28.0
-21	5	lose	33	1	-5518179	-17	-39	3473252689	-21	9	-19	-2	-3	-6	64	-0.6404	-23	12	-161	0	-28.0
-6	-185	win	59	-1	-1334746	2	9	3473277774	-5	2	-4	-2	1	-3	-174	0.4498	11	-1	46	0	5.5
6	185	lose	41	1	1334746	-2	-9	3473277774	5	-2	4	2	-1	3	174	-0.4498	-11	1	-46	0	-5.5
8	273	win	57	5	-36022590	9	23	3473276545	5	1	-3	3	-1	-8	5	0.0495	17	-3	25	0	16.0
-8	-273	lose	43	-5	36022590	-9	-23	3473276545	-5	-1	3	-3	1	8	-5	-0.0495	-17	3	-25	0	-16.0
32	293	win	80	6	10455544	47	6	3473281599	-19	-3	10	4	-3	8	109	0.4607	-30	-20	-316	0	26.5
-32	-293	lose	20	-6	-10455544	-47	-6	3473281599	19	3	-10	-4	3	-8	-109	-0.4607	30	20	316	0	-26.5
0	-43	win	50	1	69636846	14	-17	3473323560	0	-2	8	0	7	-12	-67	-0.2823	0	-1	-31	0	-1.5
0	43	lose	50	-1	-69636846	-14	17	3473323560	0	2	-8	0	-7	12	67	0.2823	0	1	31	0	1.5
6	185	win	39	1	1334746	-10	-11	3473346767	5	-2	4	2	-1	3	173	0.2868	-12	1	-44	0	-10.5
-6	-185	lose	61	-1	-1334746	10	11	3473346767	-5	2	-4	-2	1	-3	-173	-0.2868	12	-1	44	0	10.5
32	293	win	83	6	10455544	22	19	3473376542	-4	-4	11	4	-3	7	70	0.5834	-14	-20	-309	0	20.5
-32	-293	lose	17	-6	-10455544	-22	-19	3473376542	4	4	-11	-4	3	-7	-70	-0.5834	14	20	309	0	-20.5
4	15	win	39	5	42096477	7	7	3473389113	-4	1	-7	0	5	-5	-109	0.5226	25	-19	-282	0	7.0
-4	-15	lose	61	-5	-42096477	-7	-7	3473389113	4	-1	7	0	-5	5	109	-0.5226	-25	19	282	0	-7.0
6	185	win	41	1	1334746	13	2	3473428450	5	-2	5	2	-1	3	164	0.2745	-10	1	-41	0	7.5
-6	-185	lose	59	-1	-1334746	-13	-2	3473428450	-5	2	-5	-2	1	-3	-164	-0.2745	10	-1	41	0	-7.5
-4	-15	win	58	-5	-42096477	-13	-1	3473455048	3	-1	6	0	-5	5	109	-0.0985	-27	19	281	0	-7.0
4	15	lose	42	5	42096477	13	1	3473455048	-3	1	-6	0	5	-5	-109	0.0985	27	-19	-281	0	7.0
23	-6	win	25	0	62884117	30	26	3473459250	0	0	0	5	-2	10	165	-0.0512	0	5	-4	0	28.0
-23	6	lose	75	0	-62884117	-30	-26	3473459250	0	0	0	-5	2	-10	-165	0.0512	0	-5	4	0	-28.0
23	51	win	50	3	-1511423	13	45	3473473737	23	-10	30	1	-8	30	-19	-0.0154	23	32	130	0	29.0
-23	-51	lose	50	-3	1511423	-13	-45	3473473737	-23	10	-30	-1	8	-30	19	0.0154	-23	-32	-130	0	-29.0
24	-6	win	40	0	62884117	43	14	3473493774	8	0	2	5	-2	12	168	0.2703	8	2	-22	0	28.5
-24	6	lose	60	0	-62884117	-43	-14	3473493774	-8	0	-2	-5	2	-12	-168	-0.2703	-8	-2	22	0	-28.5
-4	-15	win	60	-5	-42096477	-8	-12	3473506435	4	-1	6	0	-5	5	109	0.1435	-24	19	280	0	-10.0
4	15	lose	40	5	42096477	8	12	3473506435	-4	1	-6	0	5	-5	-109	-0.1435	24	-19	-280	0	10.0
8	297	win	36	6	-52428573	0	15	3473545561	5	-3	8	-1	-1	-3	-87	-0.0634	-7	-24	-292	0	7.5
-8	-297	lose	64	-6	52428573	0	-15	3473545561	-5	3	-8	1	1	3	87	0.0634	7	24	292	0	-7.5
21	51	win	50	3	-1511423	13	28	3473575555	21	-10	38	0	-8	17	-98	-0.0933	21	17	48	0	20.5
-21	-51	lose	50	-3	1511423	-13	-28	3473575555	-21	10	-38	0	8	-17	98	0.0933	-21	-17	-48	0	-20.5
7	23	win	65	0	100425919	9	15	3473634645	0	-3	11	0	1	15	173	0.1857	-11	-4	66	0	12.0
-7	-23	lose	35	0	-100425919	-9	-15	3473634645	0	3	-11	0	-1	-15	-173	-0.1857	11	4	-66	0	-12.0
8	23	win	66	0	100425919	14	-7	3473692985	0	-3	11	0	1	15	174	0.2263	-10	-4	66	0	3.5
-8	-23	lose	34	0	-100425919	-14	7	3473692985	0	3	-11	0	-1	-15	-174	-0.2263	10	4	-66	0	-3.5
8	297	win	38	6	-52428573	10	7	3473691232	4	-3	8	-1	-1	-5	-187	-0.0236	-7	-21	-236	0	8.5
-8	-297	lose	62	-6	52428573	-10	-7	3473691232	-4	3	-8	1	1	5	187	0.0236	7	21	236	0	-8.5
0	402	win	50	6	-130616748	-18	-1	3473749272	0	-3	29	-8	-4	-23	-515	0.3215	2	-28	-499	0	-9.5
0	-402	lose	50	-6	130616748	18	1	3473749272	0	3	-29	8	4	23	515	-0.3215	-2	28	499	0	9.5
-8	421	win	50	-13	-154685445	-10	-25	3473757920	-11	2	4	-5	0	-18	-176	-0.0069	-5	13	75	0	-17.5
8	-421	lose	50	13	154685445	10	25	3473757920	11	-2	-4	5	0	18	176	0.0069	5	-13	-75	0	17.5
-6	421	win	67	-13	-154685445	-22	-5	3473892621	-9	1	6	-6	0	-19	-443	-0.2357	0	14	85	0	-13.5
6	-421	lose	33	13	154685445	22	5	3473892621	9	-1	-6	6	0	19	443	0.2357	0	-14	-85	0	13.5
1	402	win	50	6	-130616748	-3	-31	3473920266	1	-4	27	-8	-4	-27	-533	-0.2944	6	-32	-478	0	-17.0
-1	-402	lose	50	-6	130616748	3	31	3473920266	-1	4	-27	8	4	27	533	0.2944	-6	32	478	0	17.0
-10	387	win	50	-11	-121770889	-12	9	3474053997	-11	-1	12	-7	-1	-33	-651	-0.2397	1	3	-59	0	-1.5
10	-387	lose	50	11	121770889	12	-9	3474053997	11	1	-12	7	1	33	651	0.2397	-1	-3	59	0	1.5
-7	387	win	67	-11	-121770889	-20	9	3474152765	-7	-1	14	-6	-1	-34	-608	-0.199	5	3	-58	0	-5.5
7	-387	lose	33	11	121770889	20	-9	3474152765	7	1	-14	6	1	34	608	0.199	-5	-3	58	0	5.5
-9	-65	win	31	-1	-59504472	-8	-7	3474258030	-9	1	-1	-2	1	-12	-187	0.4143	-8	1	-32	0	-7.5
9	65	lose	69	1	59504472	8	7	3474258030	9	-1	1	2	-1	12	187	-0.4143	8	-1	32	0	7.5
8	65	win	65	1	59504472	3	-4	3474339684	8	-1	1	2	-1	11	181	0.171	6	-1	36	0	-0.5
-8	-65	lose	35	-1	-59504472	-3	4	3474339684	-8	1	-1	-2	1	-11	-181	-0.171	-6	1	-36	0	0.5
-6	-23	win	45	3	33107515	-3	-14	3474375622	0	-1	3	0	-3	-3	-127	-0.0147	12	-20	-216	0	-8.5
6	23	lose	55	-3	-33107515	3	14	3474375622	0	1	-3	0	3	3	127	0.0147	-12	20	216	0	8.5
9	65	win	67	1	59504472	2	22	3474444047	9	-1	1	2	-1	11	181	-0.0515	8	-1	36	0	12.0
-9	-65	lose	33	-1	-59504472	-2	-22	3474444047	-9	1	-1	-2	1	-11	-181	0.0515	-8	1	-36	0	-12.0
0	7	win	47	0	192959	0	1	3474647168	4	1	-5	1	-2	10	170	-0.2538	13	-9	-72	0	0.5
0	-7	lose	53	0	-192959	0	-1	3474647168	-4	-1	5	-1	2	-10	-170	0.2538	-13	9	72	0	-0.5
-2	-65	win	52	1	54370872	-18	-12	3474638029	-7	1	-5	-1	-1	5	80	-0.0459	-30	5	114	0	-15.0
2	65	lose	48	-1	-54370872	18	12	3474638029	7	-1	5	1	1	-5	-80	0.0459	30	-5	-114	0	15.0
1	65	win	47	-1	-54370872	9	-9	3474794160	6	-1	5	1	1	-5	-76	-0.1466	27	-6	-118	0	0.0
-1	-65	lose	53	1	54370872	-9	9	3474794160	-6	1	-5	-1	-1	5	76	0.1466	-27	6	118	0	0.0
0	7	win	49	0	192959	-2	-1	3474805464	5	1	-4	1	-2	10	169	0.3365	14	-9	-71	0	-1.5
0	-7	lose	51	0	-192959	2	1	3474805464	-5	-1	4	-1	2	-10	-169	-0.3365	-14	9	71	0	1.5
2	65	win	48	-1	-54370872	0	-1	3474954453	6	-1	5	1	1	-5	-77	0.0609	29	-5	-116	0	-0.5
-2	-65	lose	52	1	54370872	0	1	3474954453	-6	1	-5	-1	-1	5	77	-0.0609	-29	5	116	0	0.5
1	110	win	38	-4	76418707	-11	-11	3474965068	3	-1	6	1	-3	-2	88	0.142	-17	4	-19	0	-11.0
-1	-110	lose	62	4	-76418707	11	11	3474965068	-3	1	-6	-1	3	2	-88	-0.142	17	-4	19	0	11.0
20	62	win	50	3	-95828798	41	17	3475037138	20	4	-21	8	-3	-11	-11	0.2758	20	60	254	0	29.0
-20	-62	lose	50	-3	95828798	-41	-17	3475037138	-20	-4	21	-8	3	11	11	-0.2758	-20	-60	-254	0	-29.0
3	222	win	50	12	-61152972	11	-11	3474990075	-6	-6	21	-3	-10	-13	-201	0.3042	7	-17	-340	0	0.0
-3	-222	lose	50	-12	61152972	-11	11	3474990075	6	6	-21	3	10	13	201	-0.3042	-7	17	340	0	0.0
26	62	win	67	3	-95828798	26	24	3475139375	26	5	-28	12	-3	6	205	0.3729	26	58	227	0	25.0
-26	-62	lose	33	-3	95828798	-26	-24	3475139375	-26	-5	28	-12	3	-6	-205	-0.3729	-26	-58	-227	0	-25.0
-4	-222	win	33	-12	61152972	-15	-10	3475169957	4	6	-22	3	10	14	248	0.1465	-9	17	328	0	-12.5
4	222	lose	67	12	-61152972	15	10	3475169957	-4	-6	22	-3	-10	-14	-248	-0.1465	9	-17	-328	0	12.5
1	110	win	39	-4	76418707	-3	-11	3475240158	3	-1	6	1	-3	-3	79	0.162	-17	4	-14	0	-7.0
-1	-110	lose	61	4	-76418707	3	11	3475240158	-3	1	-6	-1	3	3	-79	-0.162	17	-4	14	0	7.0
3	222	win	50	12	-61152972	15	4	3475311684	-6	-6	22	-3	-10	-14	-238	0.0843	7	-18	-372	0	9.5
-3	-222	lose	50	-12	61152972	-15	-4	3475311684	6	6	-22	3	10	14	238	-0.0843	-7	18	372	0	-9.5
-2	-240	win	50	0	50537266	-17	15	3475428933	6	3	-7	1	12	21	241	-0.1005	-7	18	126	0	-1.0
2	240	lose	50	0	-50537266	17	-15	3475428933	-6	-3	7	-1	-12	-21	-241	0.1005	7	-18	-126	0	1.0
14	238	win	78	0	36454669	6	34	3475430774	6	-3	10	-2	-5	5	65	-0.1568	8	-1	1	0	20.0
-14	-238	lose	22	0	-36454669	-6	-34	3475430774	-6	3	-10	2	5	-5	-65	0.1568	-8	1	-1	0	-20.0
5	72	win	51	5	-75083961	14	10	3475408947	3	0	-1	1	2	5	69	0.047	7	-3	-26	0	12.0
-5	-72	lose	49	-5	75083961	-14	-10	3475408947	-3	0	1	-1	-2	-5	-69	-0.047	-7	3	26	0	-12.0
0	-240	win	67	-1	50537266	14	-8	3475513908	9	3	-8	1	12	21	242	0.0097	-3	20	125	0	3.0
0	240	lose	33	1	-50537266	-14	8	3475513908	-9	-3	8	-1	-12	-21	-242	-0.0097	3	-20	-125	0	-3.0
15	238	win	80	0	36454669	-3	13	3475514804	7	-3	11	-1	-5	4	70	-0.257	9	-1	0	0	5.0
-15	-238	lose	20	0	-36454669	3	-13	3475514804	-7	3	-11	1	5	-4	-70	0.257	-9	1	0	0	-5.0
-21	-326	win	60	-6	64882971	-6	-22	3475535575	-13	12	-46	2	-4	-16	-90	0.4746	-10	5	112	0	-14.0
21	326	lose	40	6	-64882971	6	22	3475535575	13	-12	46	-2	4	16	90	-0.4746	10	-5	-112	0	14.0
-5	-72	win	48	-5	75083961	-4	-3	3475545875	-3	0	1	-1	-2	-5	-57	0.0568	-10	2	18	0	-3.5
5	72	lose	52	5	-75083961	4	3	3475545875	3	0	-1	1	2	5	57	-0.0568	10	-2	-18	0	3.5
-16	-326	win	67	-6	64882971	-3	-14	3475601355	-8	11	-38	2	-4	-15	-86	0.1769	-4	-5	49	0	-8.5
16	326	lose	33	6	-64882971	3	14	3475601355	8	-11	38	-2	4	15	86	-0.1769	4	5	-49	0	8.5
-5	-72	win	49	-5	75083961	-3	-10	3475649752	-3	0	1	-1	-2	-5	-63	0.0019	-7	3	24	0	-6.5
5	72	lose	51	5	-75083961	3	10	3475649752	3	0	-1	1	2	5	63	-0.0019	7	-3	-24	0	6.5
15	238	win	75	0	36454669	20	26	3475671249	7	-3	11	-1	-5	3	55	0.1207	9	-2	4	0	23.0
-15	-238	lose	25	0	-36454669	-20	-26	3475671249	-7	3	-11	1	5	-3	-55	-0.1207	-9	2	-4	0	-23.0
16	49	win	60	3	-1511423	-6	14	3475712006	16	-8	27	0	-8	7	-122	0.3354	16	18	130	0	4.0
-16	-49	lose	40	-3	1511423	6	-14	3475712006	-16	8	-27	0	8	-7	122	-0.3354	-16	-18	-130	0	-4.0
-15	-49	win	43	-2	1511423	20	19	3475808177	-15	7	-18	-2	8	-16	10	0.3713	-15	-9	-102	0	19.5
15	49	lose	57	2	-1511423	-20	-19	3475808177	15	-7	18	2	-8	16	-10	-0.3713	15	9	102	0	-19.5
11	49	win	50	2	-1511423	-29	1	3475857933	11	-5	13	1	-8	14	-41	0.4982	11	16	193	0	-14.0
-11	-49	lose	50	-2	1511423	29	-1	3475857933	-11	5	-13	-1	8	-14	41	-0.4982	-11	-16	-193	0	14.0
-15	-49	win	44	-2	1511423	-42	-6	3475924626	-15	5	-17	-2	8	-19	-14	0.1614	-15	-14	-180	0	-24.0
